villID,mayoral,presidential,univ_pr
64000120010,67.23018472640207,71.121767680817,78
64000120011,70.51427765413911,74.8756077237868,67
64000120012,70.96368522902047,75.30898861664853,61
64000120013,67.64797942750445,72.61711981793202,51
64000120014,70.2120978674521,75.1577924928863,63
64000120015,70.24604236090316,75.45515684471414,64
64000120016,70.78705464334183,73.63647059897143,45
64000120017,67.73422247591957,74.07366647606032,51
64000120018,70.07196363363943,75.81360184446652,60
64000120019,67.59723172132092,74.39299965234633,78
64000120020,70.13869550566798,77.75339277438863,90
64000120021,52.15426968216126,54.513481935371864,38
64000120022,64.13179577663931,73.52758830857691,55
64000120024,72.52232370476224,74.25986659886571,63
64000120025,68.1093691829835,75.3198078209637,60
64000120026,70.53821029194988,74.12335219155754,69
64000120027,70.71017045558797,74.64075453409,48
64000120028,67.86561667418943,72.53536362500569,50
64000120029,70.30183150462643,73.84565574501244,45
64000120030,65.62197409992274,73.68880158041398,49
64000120031,67.05610991325277,75.58088915145369,68
64000120032,67.58582468739642,73.52956809213816,50
64000120033,69.81674308415054,75.55240771587687,74
64000120034,69.2961356466877,73.51223357526816,70
64000120035,68.62801825659594,74.49804309959154,66
64000120036,70.98160086995858,73.79664088643392,61
64000120037,67.89947833894084,72.91090736157491,65
64000120038,65.41568153159707,71.98683486501065,53
64000120039,63.2216419607526,72.92872465377174,88
64000120040,62.87487103125339,72.48225545379466,74
64000120041,64.97117079950691,71.80852997643133,75
64000120042,68.09855472348724,75.11773569850226,66
64000120043,68.21074500213783,75.28949981110547,64
64000120044,67.86990586592925,74.95894564682045,67
64000120045,75.24056240241467,77.12782343195389,57
64000120046,68.72210820244268,75.58936117451633,69
64000120047,69.33276563912669,75.75236768921485,75
64000120048,68.49574647352094,73.80615441695312,66
64000120049,69.09845271531594,75.26730270781384,66
64000120050,73.89634871718013,76.3201042101584,44
64000120051,71.97724395772616,76.13755890472339,81
64000120053,68.80255247994859,74.17348094548747,46
64000120054,51.62907954610305,58.265413695164966,14
64000120055,71.65089210092233,74.97546711573959,58
64000120056,65.25870064057176,75.13141636041554,76
64000120057,69.7556032264271,75.147969052538,54
64000120058,70.33551794711445,73.74057731151282,57
64000120059,64.67662558296507,73.5337653884269,83
64000120060,63.80424240549222,74.10255907184398,79
64000120061,65.16510383053036,72.24583976015494,56
64000120062,66.1986943451963,72.85054948338903,53
64000120063,72.51340745125802,75.87821952602276,73
64000120064,68.60668670948397,74.55929511830254,70
64000120065,70.23477198237276,76.6924507898086,72
64000120066,71.09871479572652,75.33673208554646,65
64000120067,67.27578303569514,73.39237690151036,68
64000120068,66.82007065261782,73.8265463773437,70
64000120069,70.73415487827256,72.5031435737593,53
64000120070,71.37664226757565,71.73678813783827,27
64000120071,66.51147399776218,71.19250333753182,33
64000120072,71.2154275774075,74.26066729313399,57
64000120073,71.14910440687825,74.90032102695749,56
64000120074,68.09732775419567,72.40708955652471,54
64000120075,63.06850148120747,71.39490730774718,53
64000120076,70.44901662615314,74.47728485316459,47
64000120077,69.28774567970711,74.27467926930781,52
64000120078,73.10614278260805,76.36263912995423,72
64000130001,72.3741911430477,72.34836308251445,47
64000130002,71.37959888787313,73.19442605486907,57
64000130003,75.91174593644064,72.5074353792067,26
64000130004,72.69650086323165,71.41780506435539,32
64000130005,77.88152230441592,73.72989641311058,19
64000130006,74.09143044669078,71.30848349525051,29
64000130007,73.44885554103608,71.95499360429959,36
64000130008,76.57650679391686,72.51803908331749,26
64000130009,77.83752795871348,73.24780130212696,23
64000130010,81.828190959599,75.03592979847717,34
64000130011,69.5791592382391,66.64433405579112,15
64000130012,74.18120428207048,71.92886870536333,21
64000130013,69.7288450457962,73.59834648707398,57
64000130014,75.72776664902173,70.82900876524178,34
64000130015,78.92245810268209,74.78186074877755,32
64000130016,81.30185257774849,74.65577607083301,24
64000130017,74.99165542417673,73.456975502035,22
64000130018,72.65819785737068,69.77817398545821,19
64000130019,68.85208632260674,70.53301016022476,18
64000130020,74.84587725118439,74.50758382604569,59
64000130021,73.10852225441741,73.73035551309805,44
64000130022,75.56093629488839,73.64592176051704,47
64000130023,76.79242572124606,68.63798411457111,23
64000130024,72.28314284406672,69.41504834474216,12
64000140001,73.42116327417122,74.08487633000894,27
64000140002,62.78084133501818,68.15009563759058,24
64000140003,67.78740731540833,71.27485398395173,31
64000140004,74.52519446244885,74.79737887515,31
64000140005,74.59864365338062,74.01137834551527,41
64000140006,75.49850728866473,75.86466519056707,42
64000140007,74.7720722496478,77.13765444770738,40
64000140008,75.99669501306846,76.51316850526574,51
64000140009,68.10984056683074,73.30474752636246,51
64000140010,70.47473659631277,73.79026786425405,52
64000140011,78.49607510548725,74.16010193023031,21
64000140012,77.8394074765358,72.85773676827793,20
64000140013,75.8213556167318,73.42931917350367,32
64000140014,76.23890879006647,76.39427689756195,23
64000140015,78.48395639414663,71.58139193568417,24
64000140016,65.77463483884598,69.26473528288763,45
64000140017,69.25696040478694,73.64846251835728,41
64000140018,72.3215571451215,74.14103264102225,17
64000140019,69.21184390254344,74.3218806350039,49
64000140020,77.19134239530597,76.97497933749531,41
64000140021,78.95986378940924,76.11296444508736,30
64000140022,78.47086433088678,77.97985163329564,38
64000140023,74.45025279106653,71.73178480230831,28
64000140024,75.58679157743576,67.84792450973156,9
64000140025,68.83620455763182,74.34378226742844,48
64000150001,75.63025750355484,76.02485496580488,60
64000150002,71.6279459943038,74.08655250391422,41
64000150003,76.45429458345666,78.0094645863231,49
64000150004,74.80055258467374,76.74005035467084,43
64000150005,80.63400231719659,77.64982523548002,36
64000150006,70.48282985217995,74.13633204817242,39
64000150007,83.02726851528305,73.91805737660523,16
64000150008,78.92934216825655,77.67307286795415,20
64000150009,78.32827046023819,77.03628720492551,32
64000150010,75.0334486188479,75.07836202380709,31
64000150011,74.91451671100218,76.77423702402226,24
64000150012,76.14868808024507,75.68440089763479,42
64000150013,76.67957104250087,78.0421458385942,19
64000150014,73.26246433813596,74.31652261331219,28
64000150015,72.52017994114127,72.07385880442477,57
64000150016,74.52087071721202,76.08155506587875,38
64000150017,76.15753828136934,75.81965815919101,47
64000150018,80.60357208742748,77.57934102243485,23
64000160001,77.62277954705856,73.2258200106065,12
64000160002,70.69466096213831,75.51763513121368,56
64000160003,74.49483676433766,75.01317628546806,62
64000160004,77.46756173214592,77.92096913498327,48
64000160005,76.50175231380976,78.02039632052534,39
64000160006,74.16901922512366,76.64499089440025,55
64000160007,72.1365494176963,75.25837167244663,53
64000160008,75.2298049400367,75.7560196782299,33
64000160009,74.02546884113947,77.5226621056446,57
64000170001,72.36293382337121,75.0315281724094,67
64000170002,70.81451995237033,74.05695624709303,68
64000170003,76.5992261357059,76.25694231956726,62
64000170004,70.42162076700139,70.6309872761837,34
64000170005,78.70237994170309,71.82906675528855,30
64000170006,67.83695266418819,72.1816002056765,60
64000170007,70.64199075983554,75.39849127133807,54
64000170008,79.05653625629206,77.3446681706549,32
64000170009,67.58189079317715,74.90544266884474,75
64000170010,81.28746094832263,77.63568350994893,43
64000170011,77.26469232791158,75.68823219896014,31
64000170012,79.6459136742091,73.82714543226234,21
64000170013,68.1503592172912,74.15105529805399,54
64000170014,70.05526760437576,76.44362770558196,77
64000170015,70.71032488437554,75.98150196967961,74
64000170016,74.75160011491552,78.62008277366371,91
64000180001,64.94321029579623,73.30402086490673,89
64000180002,67.65641391590205,75.41774132248518,95
64000180003,69.31159970378646,77.74951024319532,95
64000180004,75.6022694802237,76.35073805360042,61
64000180005,73.30354554519366,75.03199685231343,42
64000180006,78.37680910885739,77.42451885444085,46
64000180007,75.20240538365822,76.30181165964571,61
64000190001,74.6741435198192,75.64434789200975,84
64000190002,65.7757414750214,71.5859385039631,73
64000190003,73.28725098923738,77.15115054888236,83
64000190004,69.80522652797403,73.50260174029324,60
64000190005,70.56780381306224,74.36966892295071,64
64000190006,82.40241572467905,79.19643605554944,48
64000190007,72.19397492995522,78.0095614296412,75
64000190008,84.50699495480964,78.45215683462052,90
64000190009,72.1184958003968,76.70398228624244,57
64000190010,80.20047417002701,79.5000907714657,52
64000190011,72.70076789050809,76.63850249638205,68
64000190012,71.53056295818479,75.3847268332376,69
64000190013,73.47843136373221,76.33033570458873,82
64000190014,84.41675130504917,81.77115050713128,20
64000190015,78.71814977009562,76.2617478090649,9
64000190016,74.2362026202854,77.02424473431302,80
64000190017,71.77613348186645,75.09516027608223,73
64000190018,71.22867656354772,76.78181869139148,78
64000190019,71.58106334537757,76.36003283951187,71
64000190020,74.94882650149611,75.92408369944894,60
64000190021,77.73338703990338,77.25986101118218,63
64000190022,75.97982540051711,78.3028762434106,49
64000190023,76.27840420090786,79.5993598550704,65
64000190024,76.00070353530585,78.45663539850577,45
64000190025,76.08481858365641,78.82718412216902,44
64000190026,77.23019142581941,77.0443492690188,48
64000190027,80.12913500565716,78.04831596482703,28
64000190028,83.23919428487046,80.60197329086691,22
64000190029,80.51522081887276,75.05399349887422,20
64000190030,74.0196010085237,76.70688898257649,65
64000190031,85.2672236793975,81.66544153516537,28
64000190032,73.83379162855988,76.27469209262061,73
64000190033,76.1292460526301,81.16984974306263,88
64000200001,76.0544189140187,77.40120016873836,87
64000200002,76.22905651924457,77.69046264591015,82
64000200003,77.44524895515876,78.72337508437158,79
64000200004,75.58651804076096,78.3997103707064,71
64000200005,80.14262365900623,81.0092713125081,49
64000200006,79.07317608021548,78.51588832458755,62
64000200007,81.41759545093323,80.85756172635074,46
64000200008,74.27616783388842,76.49913886887933,62
64000200009,80.38859442958577,79.09924941347333,51
64000200010,78.06408444888923,77.94368042399226,82
64000200011,75.60325424054311,77.81637781565084,46
64000200012,76.3649632189147,78.5518499104472,52
64000200013,78.17117425820385,78.55819611253126,50
64000200014,82.79665278246839,77.88841230465641,39
64000200015,78.27973987589397,80.33445268068196,75
64000200016,82.41104265708243,80.19667410502035,67
64000200017,76.65904683731061,80.69200714862133,48
64000210001,79.80349232894669,73.18733210579973,18
64000210002,80.15308948253914,78.03401252976312,46
64000210003,73.86898847604127,75.73785637958741,35
64000210004,75.36739936684172,77.74824377228563,49
64000210005,73.04180616483582,75.53955817906602,44
64000210006,80.67386711034084,75.600834837832,20
64000210007,74.72303119564867,76.50482970745564,29
64000210008,73.14004222833398,73.10335869165458,45
64000210009,74.63780639039128,75.03990446659002,46
64000210010,70.531892036191607,69.7671530162475,31
64000210011,74.8388398417089,72.98695477832797,17
64000220001,80.583893770808,73.89969386209731,1
64000220002,77.79607483981277,71.61591858014418,3
64000220003,89.58870920345099,75.41527822254274,3
64000220004,84.27126406674142,71.87571524431021,4
64000220005,75.64014111855907,73.23844613884184,2
64000220006,84.95675231956683,76.73554429382088,15
64000220007,76.44020238339745,71.85490987402405,5
64000220008,69.25846181616845,68.86024322498233,3
64000220009,69.74327744129725,68.5756469859481,1
64000220010,79.24588650450497,78.37435315873246,20
64000230001,72.43130897769109,71.10175530322579,27
64000230002,76.8758850485889,75.62043781506233,31
64000230003,78.16564311041155,75.1150714197906,22
64000230004,72.25781751515622,75.67745909955808,43
64000230005,79.77706846057062,75.46390846890915,32
64000230006,71.09438356784793,73.52493499716795,50
64000230007,71.3595077577602,73.47360384921564,53
64000230008,77.19426714793447,75.5227904902838,43
64000230009,72.2307739300799,73.16984658898983,34
64000230010,76.23580283960774,75.46856184514716,17
64000230011,74.83556577621978,76.73700832416728,22
64000230012,72.11580106377906,74.64037786279958,58
64000240001,73.35067830820903,73.3757061094214,49
64000240002,74.71422792831149,73.83808501843588,36
64000240003,80.50905949416519,76.92519467245904,36
64000240004,81.37338699537409,78.53584976018334,48
64000240005,77.49085507135581,79.6792241707304,37
64000240006,77.0677684279771,74.36356185017233,62
64000240007,71.87666371123282,73.35281249741945,54
64000240008,70.78623307298321,73.10343856489037,50
64000240009,81.64120675940379,74.54680504741111,40
64000240010,74.40590842325854,72.38018342152732,38
64000240011,72.05421215527265,76.16180357095153,75
64000240012,76.65965265536686,75.75522557472944,63
64000240013,71.36511933835824,74.76961563273508,56
64000240014,77.60627996542027,76.90921912462798,69
64000240015,77.724772658991,77.48109645536096,41
64000240016,74.07418681399399,76.62027887589471,63
64000240017,77.02175735096172,77.82688235478923,50
64000240018,72.15197136628873,72.65175676642762,54
64000240019,68.96807472308481,75.12814216252558,80
64000240020,70.44575124848954,75.30647181025061,76
64000250001,77.82775128958887,76.28288273265119,36
64000250002,72.02304138192989,74.01718160764685,18
64000250003,72.53072683114601,77.38744092211925,60
64000250004,77.42167706563855,74.27272511432695,63
64000250005,70.27770309911908,75.50988891316224,57
64000250006,73.80828791153573,74.64361873561104,64
64000250007,76.47197178633903,76.01497210730852,53
64000250008,76.88178666645796,74.50189369540472,44
64000250009,71.80095345810582,73.02300000582855,45
64000250010,76.5891891647368,75.59841292599671,43
64000250011,66.57758032185515,70.86298206155463,34
64000250012,69.22120168188685,71.53259380549146,24
64000250013,79.39755210118308,79.11039946147424,14
64000250014,64.2587499563747,71.14996184022104,52
64000260001,75.11097106045513,77.48686223042654,25
64000260002,74.13034565500934,70.96506409452816,26
64000260003,72.87318404112185,73.20921751142191,35
64000260004,72.47879368054441,72.12773935670398,44
64000260005,72.91988595730108,69.91096135475898,39
64000260006,69.27851513989692,70.481965839448,27
64000260007,70.98637008839069,72.40653988427422,41
64000260008,66.03977425168836,69.96331739500533,24
64000260009,74.29756554773425,71.60414558882738,24
64000260010,76.93441881592759,74.48673003822654,36
64000260011,74.75687914591558,73.67963180478156,30
64000260012,71.9047590140206,71.42118806979525,28
64000260013,75.42066644778491,68.4939393738031,15
64000260014,67.01199278535849,70.33951852488407,24
64000260015,70.61831083088659,70.10096530352305,28
64000270001,72.54462273904804,73.09883032138595,54
64000270002,80.83276451762774,74.65391311376344,48
64000270003,77.94658079125858,72.83629563427309,25
64000270004,74.00663918256431,70.801372769371,34
64000270005,76.63618952547415,76.05054329090477,41
64000270006,80.34393898630881,74.94800653456517,53
64000280001,80.87157213349528,76.91660012350289,25
64000280002,80.2897624809308,77.52178087820619,35
64000280003,82.71893543984312,75.9760899687698,31
64000280004,83.28102159122443,80.81603959413222,49
64000280005,82.98750230084651,79.29515982167995,51
64000280006,82.46747430500567,77.58947155605557,26
64000280007,80.39196630709046,77.68974826340477,12
64000280008,82.16912001355777,77.63000710927643,29
64000280009,80.56092196698572,77.69212186140231,12
64000280010,84.13315150057574,75.78447791631314,10
64000280011,79.1504267317328,79.87234426788447,33
64000280012,82.90080500968205,76.38764375211602,18
64000290001,76.78178367980688,77.7222845466423,52
64000290002,72.50862149011603,74.77971486719626,52
64000290003,75.15232177811055,77.32443473261206,64
64000290004,77.70922126451615,80.20188438521552,55
64000290005,82.64024178993137,77.498219325371,42
64000290006,76.6678290134367,77.18128954135335,34
64000290007,76.26247957429528,76.49133218168743,28
64000290008,73.28363311444947,75.36171969901402,46
64000290009,75.60339428815323,75.47126951533265,33
64000290010,84.48178225653105,78.3822774655393,35
64000290011,74.22357541661964,76.13593883155539,38
64000290012,73.15003843272724,75.66124576708309,30
64000290013,77.57335075064671,74.23327549342872,21
64000290014,76.2832147280006,75.66665361630092,33
64000290015,74.1746235328328,75.71866294619691,59
64000300001,73.3515005472767,71.53784864253625,41
64000300002,72.06575531664348,74.26845431837646,63
64000300003,69.37594988517426,70.49772977966154,56
64000300004,66.0014960546447,67.39791889081835,17
64000300005,77.24457192729565,70.57636005976131,12
64000300006,73.03676132197849,67.2660407164031,7
64000300007,83.80271707857915,75.60194135815351,17
64000300008,76.66863678636248,76.09565521222638,16
64000300009,75.23776839771335,75.55422958869687,15
64000300010,78.0630656231508,72.85756183613137,0
64000300011,71.16287206164505,73.23154650731865,40
64000300012,77.11604545979223,71.96886694776661,37
64000300013,73.52906849729129,72.68111103545452,47
64000300014,75.43692323307329,73.27976145133425,34
64000300015,71.56399005963979,71.28505579986142,42
64000300016,71.73503473453778,70.54640662475973,32
64000300017,80.15469589053912,77.28973594015244,14
64000300018,72.59607455651486,74.67289382820796,19
64000300019,73.71585063196378,75.49627965497822,12
64000300020,75.89003696074714,77.48482713441082,30
64000300021,70.48724572547306,73.77973588835803,23
64000310001,70.59230899690697,71.18955735335304,37
64000310002,69.50791933238364,70.74517731107903,41
64000310003,68.94238280914657,71.82554793649473,35
64000310004,70.2953349784152,71.85470460364496,37
64000310005,73.26186255294472,74.2699060336476,25
64000310006,71.1469447884298,70.12247863216398,21
64000310007,74.54303357985069,72.99669293488442,20
64000310008,73.73331369896917,72.80075962644659,18
64000310009,73.73464592807429,70.37205433298121,14
64000310010,72.96986550478925,69.48000890076518,19
64000310011,71.74057424741183,70.3874519813584,39
64000310012,69.62178493587346,69.11305162964003,30
64000310013,69.02573916025679,71.36867808330504,60
64000310014,66.69362198142939,69.53467428514466,46
64000310015,73.09427277650576,72.57610125119669,23
64000310016,70.63665011374039,71.63680985293152,8
64000310017,77.64487736182451,71.39305501604423,18
64000310018,75.84282355974184,71.44242255422766,18
64000310019,71.13277527045713,68.66649025929955,12
64000320001,75.32898752410948,69.81950606816501,6
64000320002,65.80749461414175,65.74200631666989,2
64000320003,81.2462480054784,72.46166305560888,6
64000320004,58.84630099791013,56.55991504795028,3
64000320005,67.68475415685158,58.28126272110555,0
64000320006,64.81435641140345,58.452487143914844,4
64000320007,68.9942548231056,69.12188537280196,27
64000320008,73.28582847926263,61.84689153439153,1
64000320009,68.13621918983158,65.06713724452239,9
64000320010,67.00134604422334,65.92585308821779,6
64000320011,67.50006856583538,60.87200352904122,4
64000320012,74.59910998320697,70.13086980535527,5
64000330001,59.39404388176017,62.12007289512416,14
64000330002,76.13094154238846,73.1210734379185,26
64000330003,71.41280551806868,68.05681720342515,14
64000330004,69.41342619252346,63.92062098009937,4
64000330005,81.39638951019214,68.26832368531227,1
64000330006,78.73560304219238,66.97415439182879,1
64000330007,78.6954473967784,57.13224296298812,1
64000340001,72.0456965824378,60.90898374992332,0
64000340002,81.79522159835345,62.781258770949194,0
64000340003,69.51084515921694,60.70240192495292,0
64000340004,62.394565997700525,64.13950717320044,4
64000340005,67.19208818133589,64.13782826136666,14
64000340006,71.11647175093236,66.14005378125067,13
64000340007,73.77288256326203,67.7165790145115,11
64000340008,67.54172559625638,58.28306715403733,5
64000350001,72.74820554569769,64.21454213786004,3
64000350002,77.73044382403896,69.13216390812013,1
64000350003,73.54341440186757,69.36222377067843,1
64000350004,86.19418668046353,72.48458188142689,5
64000350005,70.10751207561609,63.19733242359241,3
64000350006,84.81905765137051,69.28849670610887,2
64000350007,82.69771775832797,73.28596089318434,10
64000350008,80.3561032551588,72.84772707550988,10
64000350009,77.39346562214976,72.87143023694688,16
64000350010,87.58108392368233,73.32001552692842,12
64000350011,85.55623289778289,76.01178817852175,6
64000350012,89.13746998044266,70.74067197723299,11
64000350013,84.39875458066393,72.4891649969555,11
64000350014,82.76556581908793,71.41585167586588,0
64000350015,79.70346286526436,69.59237650164388,0
64000350016,78.86770425892891,68.01881692501628,1
64000350017,82.6284101498971,73.514862105909,2
64000350018,89.0153330144954,74.0600037909227,6
64000360001,91.2780153814394,72.06335876857739,7
64000360002,90.51375155117299,72.73007773370071,9
64000360003,90.46024358178492,67.94173264089655,8
64000370001,83.95212346390983,59.41162782849494,8
64000370002,80.32135241901061,56.77392854361438,12
64000370003,79.69214142925624,59.22981851374831,7
64000370004,84.76620978052979,60.96198858322558,13
64000370005,84.58141809567425,63.58942654116346,10
64000370006,87.85922905419761,60.11962335537834,5
64000370007,87.48600695079568,62.873769338959214,35
64000370008,88.13384492946287,61.64995906163317,6
64000380001,84.09277596848811,56.791916098538245,9
64000380002,85.25477214524254,65.34816074538021,36
64000380003,85.18654335067077,66.90847263160835,21
65000010001,67.78921561945195,75.6238216104237,78
65000010002,65.20185498475531,74.43901267500199,88
65000010003,71.27572394400562,77.97152595795382,93
65000010004,67.50350392385373,76.35338072892004,79
65000010005,67.34388250035886,75.80381065776804,94
65000010006,66.65827543723367,74.24126789191361,75
65000010007,63.93331466344932,72.20898405545533,71
65000010008,44.2190452918142,51.780513640269504,47
65000010009,71.4479355085238,75.53166292796432,64
65000010010,65.12176272575833,74.48251447456045,64
65000010011,70.70794021498897,78.52400549437714,97
65000010012,69.1191507300467,77.06266466389513,70
65000010013,68.80745546404796,76.93277996312446,89
65000010014,70.8019417759757,79.48132831840465,95
65000010015,70.4920588136737,78.8081662512239,88
65000010016,70.00343481002582,74.7712502259912,65
65000010017,67.68128795148414,74.57091030724357,67
65000010018,71.3806661772739,78.80614374663173,85
65000010019,73.20436940252735,77.32657264720984,68
65000010020,70.14433430357288,78.69431080454376,91
65000010021,70.01481637222885,76.46045425256582,72
65000010022,68.6744371371431,76.76971207523228,84
65000010023,68.9631599172025,74.72485184125252,63
65000010024,70.17677870435524,79.79748395928216,93
65000010025,70.52763814212568,77.1930465347742,67
65000010026,69.72780800606483,76.02116142224772,70
65000010027,72.7082158531513,76.60349163395324,81
65000010028,65.97965799218444,76.2709413948691,93
65000010029,66.49163456600482,75.49962455318857,72
65000010030,65.76394581000535,75.84556652331722,73
65000010031,68.48358868625088,75.05519802829755,73
65000010032,62.65301483944916,73.52959263418353,93
65000010033,64.439442207313,74.66966490659664,80
65000010034,64.75662629244273,75.50578739748849,51
65000010035,64.83068092721506,76.39613500355341,84
65000010036,71.68347407418356,78.19520109380571,52
65000010037,71.17959190530748,77.34172239840996,77
65000010038,71.32148653781877,76.2045613378873,52
65000010039,67.61344777818753,76.06367830057127,70
65000010040,64.33342793098544,75.04762694096485,75
65000010041,66.08378246618992,75.26730968000024,83
65000010042,67.98126393552252,76.37995575523216,82
65000010043,67.51261203587146,76.99249656527144,85
65000010044,68.7026095078973,77.97641194214236,96
65000010045,67.59886432101351,74.90698784891933,44
65000010046,66.08271580371036,75.70070644708974,75
65000010047,63.983869235261125,72.62017585010807,55
65000010048,66.8176993488156,73.71365713877728,59
65000010049,68.52593010923981,74.0512167494927,51
65000010050,67.98610168672235,75.22268162360395,72
65000010051,73.47050080617491,78.0048183440494,60
65000010052,72.07240050734815,75.94402348448286,53
65000010053,68.1069131851848,75.9145243528217,68
65000010054,68.18225397390889,76.91071372521895,76
65000010055,71.60459785355202,78.32607057752364,77
65000010056,69.57546258270746,75.89735351814704,81
65000010057,67.0795910721283,77.11968103055456,85
65000010058,71.25161182592225,77.02476539070297,62
65000010059,65.59959603875348,75.36436706682002,71
65000010060,70.19426073850727,78.3674385643591,74
65000010061,67.9849478825151,76.14121791307905,76
65000010062,69.56167801919113,76.26488980779834,72
65000010063,67.20510393247575,75.865008083142,62
65000010064,67.83189784763847,74.41157083770266,53
65000010065,64.9154207257556,75.62653742659145,94
65000010066,72.39212988279992,76.50063350352914,77
65000010067,67.55674671960959,76.65606569647302,76
65000010068,67.8910912543881,77.36077474587813,74
65000010069,69.24736174121408,78.13789499423119,83
65000010070,64.70855385945706,75.91188267019174,97
65000010071,64.97949371644252,74.91335520936559,85
65000010072,69.95807028065188,77.30751368566548,90
65000010073,66.92997005978975,76.28954117973812,78
65000010074,68.78042523260493,76.65433397774163,79
65000010075,65.8958889755317,75.28460292453148,86
65000010076,70.27592563480958,78.51024169300044,90
65000010077,68.69270985068023,76.23815310808169,85
65000010078,68.35558435153864,77.25445903694879,85
65000010079,66.54064214706521,76.26778045777144,76
65000010080,65.24915464573948,74.12336078200772,75
65000010081,73.77998697722816,78.08817738491017,78
65000010082,65.73330055190682,76.804097442897,96
65000010083,63.183431513907664,72.70591864625976,67
65000010084,67.0958509898695,75.72181041373284,79
65000010085,69.13388288995775,76.45305053977054,67
65000010086,62.8321863703175,73.79073176633618,79
65000010087,67.32522385724455,77.57855707992057,95
65000010088,66.89929502380805,74.65609353544305,64
65000010089,66.64559561595148,69.05739716422357,45
65000010090,71.08621046803843,74.12807188042393,51
65000010091,72.39463715974851,74.84841927910796,58
65000010092,67.93963648295674,72.94240656954278,50
65000010093,57.8009973213245,68.69015160386273,32
65000010094,70.21592326039992,75.66971356874708,54
65000010095,66.43284955339347,74.97246082951942,69
65000010096,68.55084806818365,74.28980513578472,54
65000010097,69.25339097385961,75.75851184716575,46
65000010098,64.25263449175182,73.27345677173365,61
65000010099,64.69188664841761,73.61650357102098,62
65000010100,67.12932193740951,76.04840694120536,63
65000010101,69.8073505673842,75.53996598670128,71
65000010102,71.05417274818862,77.15235550048261,77
65000010103,67.7596081744058,77.0138578456648,83
65000010104,70.22784746283756,77.0772794313799,80
65000010105,72.36287598637452,74.23666098693592,57
65000010106,71.08781353643703,75.84608223773097,85
65000010107,72.98683741229986,78.43751564425574,88
65000010108,73.42406393852286,78.66194490724764,78
65000010109,70.72212523954744,76.87280003074947,82
65000010110,69.50860696560558,76.3625419273638,91
65000010111,74.00468416340506,77.05785477451428,81
65000010112,64.77059784915349,74.45818974815802,56
65000010113,59.67672265755046,72.04061317540854,68
65000010114,70.31979735152842,74.96061709961413,79
65000010115,70.01065779991129,77.94888829054801,84
65000010116,68.30196852741344,77.63143943873798,78
65000010117,67.12374080752429,75.4602956154372,62
65000010118,69.11314579268229,76.15203038268317,65
65000010119,66.80465260024444,75.59981840895053,70
65000010120,71.08043661344368,76.91071410148294,70
65000010121,71.06481908067632,78.53107543289632,90
65000010122,67.91263740564179,76.53117342639676,66
65000010123,69.96697244375049,76.31748193588302,62
65000010124,62.16619205864169,72.87525504442358,64
65000010125,70.23534373598673,75.52057449162804,57
65000010126,71.01767440808895,75.8075020118228,32
65000020001,68.39748540837695,76.15561133631246,69
65000020002,68.15503888730666,74.47425899293528,47
65000020003,70.28536883691368,77.03760996244014,58
65000020004,79.15839429702969,79.40942449690951,46
65000020005,67.83564190673296,76.86590301441427,69
65000020006,77.66962757366055,80.32486523972655,25
65000020007,67.22662636672901,76.60537565367771,82
65000020008,67.94170844463237,76.43827231966387,85
65000020009,70.56632252292657,75.38645889051406,67
65000020010,45.974304058527366,55.0543368808126,55
65000020011,67.81747906568816,74.94226740878007,69
65000020012,68.90750775822818,78.06203738666886,79
65000020013,68.74130594495568,77.89176579763489,73
65000020014,68.76106501326564,77.85861457464112,73
65000020015,70.49288005587869,75.90535589170997,56
65000020016,73.73157789360374,79.3020207445583,69
65000020017,69.83848783472733,77.81971929127005,70
65000020018,68.8364145907036,77.21394708596978,65
65000020019,67.10313415277528,74.98979216337922,74
65000020020,66.5432551525268,75.52966673966105,76
65000020021,63.92218132141544,73.96290615107978,87
65000020022,65.52104207562336,71.95884543473355,37
65000020023,69.28170629234131,75.65751784473808,72
65000020024,70.43430722464639,77.44356054577811,60
65000020025,68.03401192982189,77.2432391767195,61
65000020026,72.81099069163461,77.36827569113271,60
65000020027,70.83139470386749,74.10467848263544,62
65000020028,65.02473203403179,73.41006449368216,69
65000020029,70.74929679598569,75.18080616599383,46
65000020030,71.74550826693157,73.37700290949408,31
65000020031,67.71510957135115,74.14711485763054,43
65000020032,67.18785444454599,73.18464402536135,48
65000020033,67.51132645233048,73.77247253538599,51
65000020034,68.54211392658654,75.48248147653999,44
65000020035,68.21360682625853,75.55866947369105,72
65000020036,70.13506973593996,77.64848153815258,63
65000020037,71.75875210962494,77.43532151061734,69
65000020038,64.6213697111596,74.68745750521526,69
65000020039,63.42726058226179,76.43925319713084,81
65000020040,66.35802287811022,75.80568719410641,65
65000020041,65.08444088764608,75.58921745842503,78
65000020042,68.03959549434666,75.03599516385736,54
65000020043,71.160237208533,77.83637920962312,63
65000020044,68.02018383237979,75.58904374871986,62
65000020045,70.26717440874275,75.99387961937758,52
65000020046,68.70735653925385,76.15418965962274,64
65000020047,67.92827195456029,76.75165369308755,55
65000020048,67.44307765016802,78.41734265416208,69
65000020049,66.79290317398988,76.12726580569834,59
65000020050,73.99871673981434,76.42577636805268,52
65000020051,70.82472308952013,77.81921199865998,67
65000020052,68.3199880827241,76.01792206404143,56
